Intro_loop.thisRepN,Intro_loop.thisTrialN,Intro_loop.thisN,Intro_loop.thisIndex,welcomeImage.started,welcomeImage.stopped,slide_changer.keys,slide_changer.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,2.9529133710020687,2.9529133710020687,space,5.745956331003981,,001,2021_фев_28_2237,discounting_block,2020.2.10,59.75541403935346,
