discountingBlockLong.thisRepN,discountingBlockLong.thisTrialN,discountingBlockLong.thisN,discountingBlockLong.thisIndex,blockbegin1.thisRepN,blockbegin1.thisTrialN,blockbegin1.thisN,blockbegin1.thisIndex,blockbegin0.thisRepN,blockbegin0.thisTrialN,blockbegin0.thisN,blockbegin0.thisIndex,blockbegin2.thisRepN,blockbegin2.thisTrialN,blockbegin2.thisN,blockbegin2.thisIndex,choiceLeftLoop.thisRepN,choiceLeftLoop.thisTrialN,choiceLeftLoop.thisN,choiceLeftLoop.thisIndex,choiceRightLoop.thisRepN,choiceRightLoop.thisTrialN,choiceRightLoop.thisN,choiceRightLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Intro_1.started,Intro_1.stopped,intro_1_ending.keys,intro_1_ending.rt,choiceResp.keys,choiceResp.rt,small_reward,Delay,result of chosen,delay of chosen,reward of chosen,total amount,block3.started,block3.stopped,block2.started,block2.stopped,block1.started,block1.stopped,repeatResp.keys,repeatResp.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.495663006997347,None,space,0.5064396240013593,,,,,,,,,,,,,,,,,,001,2021_мар_17_1128,discounting_block,2020.2.10,59.759715625312744,
0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,2,1.8012231329994393,16,3,You got it!,1,16,16,,,,,,,,,,001,2021_мар_17_1128,discounting_block,2020.2.10,59.759715625312744,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.990242800999113,None,7.990242800999113,None,7.990242800999113,None,space,0.8952283350008656,,001,2021_мар_17_1128,discounting_block,2020.2.10,59.759715625312744,
1,0,1,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,1,0.8283348830009345,14,3,You got it!,3,32,48,,,,,,,,,,001,2021_мар_17_1128,discounting_block,2020.2.10,59.759715625312744,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.914296931998251,None,13.914296931998251,None,13.914296931998251,None,space,0.5566994750006415,,001,2021_мар_17_1128,discounting_block,2020.2.10,59.759715625312744,
2,0,2,0,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,2,2.432938807996834,16,3,You got it!,1,16,64,,,,,,,,,,001,2021_мар_17_1128,discounting_block,2020.2.10,59.759715625312744,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.100225868998677,None,19.100225868998677,None,19.100225868998677,None,space,0.6388999270020577,,001,2021_мар_17_1128,discounting_block,2020.2.10,59.759715625312744,
