Intro_loop.thisRepN,Intro_loop.thisTrialN,Intro_loop.thisN,Intro_loop.thisIndex,welcomeImage.started,welcomeImage.stopped,slide_changer.keys,slide_changer.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,5.45107046400517,None,space,3.220028679999814,,001,2021_фев_28_2349,discounting_block,2020.2.10,60.151345959148934,
1,0,1,0,8.803900179998891,None,space,1.600744969000516,,001,2021_фев_28_2349,discounting_block,2020.2.10,60.151345959148934,
2,0,2,0,10.50668566400418,None,space,1.0476444839951,,001,2021_фев_28_2349,discounting_block,2020.2.10,60.151345959148934,
3,0,3,0,11.69751550500223,None,space,0.9573972459984361,,001,2021_фев_28_2349,discounting_block,2020.2.10,60.151345959148934,
4,0,4,0,12.749199536003289,None,space,0.9729087190062273,,001,2021_фев_28_2349,discounting_block,2020.2.10,60.151345959148934,
